Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
[280]    0.0    0.00    0.00   33822         __gnu_cxx::new_allocator<std::_List_node<ChannelScore> >::deallocate(std::_List_node<ChannelScore>*, unsigned long) [280]
-----------------------------------------------
                0.00    0.00   33822/33822       std::_List_base<ChannelScore, std::allocator<ChannelScore> >::_M_get_node() [283]
[281]    0.0    0.00    0.00   33822         __gnu_cxx::new_allocator<std::_List_node<ChannelScore> >::allocate(unsigned long, void const*) [281]
                0.00    0.00   33822/33822       __gnu_cxx::new_allocator<std::_List_node<ChannelScore> >::max_size() const [282]
-----------------------------------------------
                0.00    0.00   33822/33822       __gnu_cxx::new_allocator<std::_List_node<ChannelScore> >::allocate(unsigned long, void const*) [281]
[282]    0.0    0.00    0.00   33822         __gnu_cxx::new_allocator<std::_List_node<ChannelScore> >::max_size() const [282]
-----------------------------------------------
                0.00    0.00   33822/33822       std::list<ChannelScore, std::allocator<ChannelScore> >::_M_create_node(ChannelScore const&) [285]
[283]    0.0    0.00    0.00   33822         std::_List_base<ChannelScore, std::allocator<ChannelScore> >::_M_get_node() [283]
                0.00    0.00   33822/33822       __gnu_cxx::new_allocator<std::_List_node<ChannelScore> >::allocate(unsigned long, void const*) [281]
-----------------------------------------------
                0.00    0.00    3758/33822       std::list<ChannelScore, std::allocator<ChannelScore> >::_M_erase(std::_List_iterator<ChannelScore>) [470]
                0.00    0.00   30064/33822       std::_List_base<ChannelScore, std::allocator<ChannelScore> >::_M_clear() [144]
[284]    0.0    0.00    0.00   33822         std::_List_base<ChannelScore, std::allocator<ChannelScore> >::_M_put_node(std::_List_node<ChannelScore>*) [284]
                0.00    0.00   33822/33822       __gnu_cxx::new_allocator<std::_List_node<ChannelScore> >::deallocate(std::_List_node<ChannelScore>*, unsigned long) [280]
-----------------------------------------------
                0.00    0.00   33822/33822       std::list<ChannelScore, std::allocator<ChannelScore> >::_M_insert(std::_List_iterator<ChannelScore>, ChannelScore const&) [287]
[285]    0.0    0.00    0.00   33822         std::list<ChannelScore, std::allocator<ChannelScore> >::_M_create_node(ChannelScore const&) [285]
                0.00    0.00   33822/33822       std::_List_base<ChannelScore, std::allocator<ChannelScore> >::_M_get_node() [283]
                0.00    0.00   33822/67644       ChannelScore* std::__addressof<ChannelScore>(ChannelScore&) [221]
                0.00    0.00   33822/67644       std::_List_base<ChannelScore, std::allocator<ChannelScore> >::_M_get_Tp_allocator() const [216]
                0.00    0.00   33822/67644       std::allocator<ChannelScore>::~allocator() [220]
                0.00    0.00   33822/33822       __gnu_cxx::new_allocator<ChannelScore>::construct(ChannelScore*, ChannelScore const&) [279]
-----------------------------------------------
                0.00    0.00   33822/33822       void std::list<ChannelScore, std::allocator<ChannelScore> >::sort<bool (*)(ChannelScore, ChannelScore)>(bool (*)(ChannelScore, ChannelScore)) [7]
[286]    0.0    0.00    0.00   33822         std::list<ChannelScore, std::allocator<ChannelScore> >::splice(std::_List_iterator<ChannelScore>, std::list<ChannelScore, std::allocator<ChannelScore> >&, std::_List_iterator<ChannelScore>) [286]
                0.00    0.00   67644/67644       std::_List_iterator<ChannelScore>::operator==(std::_List_iterator<ChannelScore> const&) const [218]
                0.00    0.00   33822/104721      std::_List_iterator<ChannelScore>::operator++() [182]
                0.00    0.00   33822/71402       std::list<ChannelScore, std::allocator<ChannelScore> >::_M_check_equal_allocators(std::list<ChannelScore, std::allocator<ChannelScore> >&) [210]
                0.00    0.00   33822/89338       std::list<ChannelScore, std::allocator<ChannelScore> >::_M_transfer(std::_List_iterator<ChannelScore>, std::_List_iterator<ChannelScore>, std::_List_iterator<ChannelScore>) [186]
-----------------------------------------------
                0.00    0.00   33822/33822       std::list<ChannelScore, std::allocator<ChannelScore> >::push_back(ChannelScore const&) [58]
[287]    0.0    0.00    0.00   33822         std::list<ChannelScore, std::allocator<ChannelScore> >::_M_insert(std::_List_iterator<ChannelScore>, ChannelScore const&) [287]
                0.00    0.00   33822/33822       std::list<ChannelScore, std::allocator<ChannelScore> >::_M_create_node(ChannelScore const&) [285]
-----------------------------------------------
                0.00    0.00       1/33581       TrakerManager::~TrakerManager() [110]
                0.00    0.00      26/33581       EnsembleTracker::dump() [89]
                0.00    0.00     795/33581       Controller::takeVoteForAvgHittingRate(std::list<EnsembleTracker*, std::allocator<EnsembleTracker*> >) [69]
                0.00    0.00     795/33581       Controller::deleteObsoleteTracker(std::list<EnsembleTracker*, std::allocator<EnsembleTracker*> >&) [52]
                0.00    0.00     795/33581       Controller::calcSuspiciousArea(std::list<EnsembleTracker*, std::allocator<EnsembleTracker*> >&) [53]
                0.00    0.00     795/33581       EnsembleTracker::emptyTrash() [96]
                0.00    0.00    1590/33581       TrakerManager::doWork(cv::Mat&) [3]
                0.00    0.00    2543/33581       EnsembleTracker::calcConfidenceMap(cv::Mat const*, cv::Mat&) [13]
                0.00    0.00    5026/33581       void std::list<EnsembleTracker*, std::allocator<EnsembleTracker*> >::merge<bool (*)(EnsembleTracker*, EnsembleTracker*)>(std::list<EnsembleTracker*, std::allocator<EnsembleTracker*> >&, bool (*)(EnsembleTracker*, EnsembleTracker*)) [71]
                0.00    0.00    5034/33581       void std::list<EnsembleTracker*, std::allocator<EnsembleTracker*> >::sort<bool (*)(EnsembleTracker*, EnsembleTracker*)>(bool (*)(EnsembleTracker*, EnsembleTracker*)) [40]
                0.00    0.00    6179/33581       TrakerManager::doHungarianAlg(std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > > const&) [4]
                0.00    0.00   10002/33581       EnsembleTracker::updateNeighbors(std::list<EnsembleTracker*, std::allocator<EnsembleTracker*> >, double, double, double, double) [55]
[288]    0.0    0.00    0.00   33581         std::list<EnsembleTracker*, std::allocator<EnsembleTracker*> >::begin() [288]
                0.00    0.00   33581/105321      std::_List_iterator<EnsembleTracker*>::_List_iterator(std::__detail::_List_node_base*) [181]
-----------------------------------------------
                0.00    0.00   33196/33196       AppTemplate::calcScore(cv::Rect_<int>, cv::Rect_<int>) [15]
[289]    0.0    0.00    0.00   33196         cv::Point_<int>::Point_() [289]
-----------------------------------------------
                0.00    0.00   33196/33196       void std::list<AppTemplate*, std::allocator<AppTemplate*> >::sort<bool (*)(AppTemplate*, AppTemplate*)>(bool (*)(AppTemplate*, AppTemplate*)) [558]
[290]    0.0    0.00    0.00   33196         std::list<AppTemplate*, std::allocator<AppTemplate*> >::splice(std::_List_iterator<AppTemplate*>, std::list<AppTemplate*, std::allocator<AppTemplate*> >&, std::_List_iterator<AppTemplate*>) [290]
                0.00    0.00   66392/66392       std::_List_iterator<AppTemplate*>::operator==(std::_List_iterator<AppTemplate*> const&) const [223]
                0.00    0.00   33196/123583      std::_List_iterator<AppTemplate*>::operator++() [166]
                0.00    0.00   33196/69284       std::list<AppTemplate*, std::allocator<AppTemplate*> >::_M_check_equal_allocators(std::list<AppTemplate*, std::allocator<AppTemplate*> >&) [213]
                0.00    0.00   33196/75324       std::list<AppTemplate*, std::allocator<AppTemplate*> >::_M_transfer(std::_List_iterator<AppTemplate*>, std::_List_iterator<AppTemplate*>, std::_List_iterator<AppTemplate*>) [203]
-----------------------------------------------
                0.00    0.00    3338/32220       std::list<EnsembleTracker*, std::allocator<EnsembleTracker*> >::list(std::list<EnsembleTracker*, std::allocator<EnsembleTracker*> > const&) [43]
                0.00    0.00   28882/32220       std::_List_base<EnsembleTracker*, std::allocator<EnsembleTracker*> >::_M_get_Tp_allocator() const [300]
[291]    0.0    0.00    0.00   32220         std::_List_base<EnsembleTracker*, std::allocator<EnsembleTracker*> >::_M_get_Node_allocator() const [291]
-----------------------------------------------
                0.00    0.00       2/32210       Controller::calcSuspiciousArea(std::list<EnsembleTracker*, std::allocator<EnsembleTracker*> >&) [53]
                0.00    0.00    5826/32210       TrakerManager::doHungarianAlg(std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > > const&) [4]
                0.00    0.00    6897/32210       TrakerManager::doWork(cv::Mat&) [3]
                0.00    0.00   19485/32210       Controller::filterDetection(std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > >) [68]
[292]    0.0    0.00    0.00   32210         std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > >::operator[](unsigned long) [292]
-----------------------------------------------
                0.00    0.00   11611/31602       __gnu_cxx::new_allocator<cv::Rect_<int> >::allocate(unsigned long, void const*) [348]
                0.00    0.00   19991/31602       __gnu_cxx::__alloc_traits<std::allocator<cv::Rect_<int> > >::max_size(std::allocator<cv::Rect_<int> > const&) [318]
[293]    0.0    0.00    0.00   31602         __gnu_cxx::new_allocator<cv::Rect_<int> >::max_size() const [293]
-----------------------------------------------
                0.00    0.00      30/31416       cv::MatCommaInitializer_<float> cv::operator<< <float, int>(cv::Mat_<float> const&, int) [725]
                0.00    0.00      60/31416       EnsembleTracker::init_kf(cv::Rect_<int>) [74]
                0.00    0.00     450/31416       EnsembleTracker::EnsembleTracker(int, cv::Size_<int>, double, double, double) [67]
                0.00    0.00   30876/31416       EnsembleTracker::updateKfCov(double) [17]
[294]    0.0    0.00    0.00   31416         cv::MatCommaInitializer_<float>& cv::MatCommaInitializer_<float>::operator,<int>(int) [294]
                0.00    0.00   31416/45548       cv::MatIterator_<float>::operator*() const [250]
                0.00    0.00   31416/45548       cv::MatIterator_<float>::operator++() [248]
-----------------------------------------------
                0.00    0.00      15/31324       __gnu_cxx::__normal_iterator<cv::Rect_<int>*, std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > > > std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<cv::Rect_<int> const*, std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > > >, __gnu_cxx::__normal_iterator<cv::Rect_<int>*, std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > > > >(__gnu_cxx::__normal_iterator<cv::Rect_<int> const*, std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > > >, __gnu_cxx::__normal_iterator<cv::Rect_<int> const*, std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > > >, __gnu_cxx::__normal_iterator<cv::Rect_<int>*, std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > > >) [749]
                0.00    0.00    2308/31324       __gnu_cxx::__normal_iterator<cv::Rect_<int>*, std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > > >::operator++(int) [538]
                0.00    0.00    5036/31324       __gnu_cxx::__normal_iterator<cv::Rect_<int>*, std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > > >::operator-(long const&) const [400]
                0.00    0.00   10806/31324       std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > >::begin() [351]
                0.00    0.00   13159/31324       std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > >::end() [344]
[295]    0.0    0.00    0.00   31324         __gnu_cxx::__normal_iterator<cv::Rect_<int>*, std::vector<cv::Rect_<int>, std::allocator<cv::Rect_<int> > > >::__normal_iterator(cv::Rect_<int>* const&) [295]
-----------------------------------------------
